Match Id,Transcript,Toxicity,Toxicity Ranking
7586664312,"player_slot 132: xD
player_slot 130: hahah fast cry
player_slot 130: ez jugg
player_slot 0: report viper
player_slot 130: for ?
player_slot 0: viper afk
player_slot 132: you too
player_slot 130: xd
player_slot 0: bruh
player_slot 130: very ez game
player_slot 130: xd
player_slot 130: pro shadoiw
player_slot 130: 2 hits xd
player_slot 132: xd
player_slot 130: solo very ez
player_slot 132: lol
player_slot 130: xd
player_slot 130: like child
player_slot 130: solo
",Low Toxicity,2
7586653708,"player_slot 130: как стрим друг?
player_slot 0: Отлично
player_slot 130: хорош
player_slot 130: я верный подписчик
player_slot 130: асу
player_slot 130: меня стример игнорит(
player_slot 130: игноришь
player_slot 0: Золотые купалааа
player_slot 130: тимбер спс
player_slot 0: Только заметили?
player_slot 130: да
player_slot 3: пж бро
player_slot 0: Разрешаю пока-что зайти ко мне на стрим <3
player_slot 130: да я прост на стрим засмотрелся
player_slot 130:  ща снесём башню в боте
player_slot 0: (((
player_slot 130: ты первый начал
player_slot 0: ((((((
player_slot 0: Неее беееейтееее(
player_slot 130: и за что
player_slot 130:  вот она твоя дружба
player_slot 0: Люблю тебя просто
player_slot 0: Белочка не на стриме?
player_slot 0: Грустно
player_slot 0: (
player_slot 130: сорян 
player_slot 130: мне скзали не смотреть
player_slot 0: А чего?
player_slot 130: не интересно
player_slot 0: (
player_slot 0: Жалко
player_slot 0: РАмпагу дайте
player_slot 0: Ну пожалуйстаааа
player_slot 0: ((((
player_slot 0: Просил же(
player_slot 129: Не видел
player_slot 0: Жаль
player_slot 0: А щас дадите?
player_slot 0: Хоть на стрим)()()()()
player_slot 0: Дадите не?
",No Toxicity,1
7586639012,"player_slot 128: лаки
player_slot 0: мисклик
player_slot 128: тима бездарей
player_slot 128: и рики полный сап пиздц
player_slot 3: ez
player_slot 3: solo
player_slot 0: спс за игру пж лайки
",Mild Toxicity,3
7586627307,"player_slot 4: lol
player_slot 0: i love carre???
player_slot 131: stopid
player_slot 131: gg
",No Toxicity,1
7586621203,"player_slot 0: кто забанил джагу и пака тот даун
player_slot 2: бои
player_slot 3: хуйло шерстяное
player_slot 3: +50 бездарность
player_slot 130: fp[[f[f[f[f[f[
player_slot 130: ебать ты лох на арке
player_slot 3: хах
player_slot 2: +
player_slot 3: посмотрим что ты скажешь когда у тебя трон упадет <3
player_slot 0: мразти
player_slot 128: к отчу
player_slot 128: отцу
player_slot 131: аазхаххахаах
player_slot 130: аххахахахахах
player_slot 130: 1000-7
player_slot 2: хахааха
player_slot 0: на арке убежал
player_slot 130: пошел плакать
player_slot 128: собалезну
player_slot 128: типните
player_slot 128: ахээээээээажаххахахаа
player_slot 128: типните
player_slot 4: ок
player_slot 128: пиздец пугна 
player_slot 130: поплакал?
player_slot 128: да
player_slot 3: lf
player_slot 3: da
player_slot 3: poplakal
player_slot 128: я тож
player_slot 130: где тавер?
player_slot 131: о пришел
player_slot 128: вхвхвххвхв
player_slot 4: ахфыхвхыхаыв
player_slot 128: я криваруки уебан
player_slot 129: пугна
player_slot 129: отлично!
player_slot 128: ахахах пугна керри
player_slot 130: аххахахахахаха
player_slot 0: кто на арке играет
player_slot 131: оолух
player_slot 130: сын шлюхи
player_slot 2: ахахах
player_slot 130: нам щас арк трон сносить будет
player_slot 130: окуратнее
player_slot 3: Lf
player_slot 3: да
player_slot 3: буду
player_slot 130: ждем)
player_slot 130: )
player_slot 131: АХАХАХАХАХХА
player_slot 131: 1 РАЗ
player_slot 130: ?
player_slot 131: КАК ТАМ ТРОН БЕЗДАРЬ ?
player_slot 130: отдайте уже
player_slot 128: 1 хук хорошо а два лучше
player_slot 130: аххахахах
player_slot 131: ЕЗ МИД ЕЗ ИГРА
player_slot 1: соло
player_slot 131: АРК СОСИ ХУЙ
player_slot 130: Че с ебалом
player_slot 131: ??????
player_slot 130: арк?
player_slot 128: я лесной пулж
player_slot 130: ?
player_slot 131: *???????її
player_slot 0: гг пугна спс за игру
player_slot 130: ?
",Extreme Toxicity,5
7586618514,"player_slot 129: че против блудторна собирать?
player_slot 129: напомните
player_slot 129: я забыл
player_slot 2: бэкабэ
player_slot 129: 1000-7?
player_slot 4: ЧЕ
player_slot 131: бруда сколько мейн?
player_slot 0: мало
player_slot 0: это мейн
player_slot 0: вотт
player_slot 0: tiktok semeflex
player_slot 2: вхахвах
player_slot 3: золотые купола
",No Toxicity,1
7623956602,"player_slot 128: нужен бесплатный буст за отзыв ? пиши в дискорд bvgoer (с тебя только отзыв в группу и на фанпей)
player_slot 128: нужен бесплатный буст за отзыв ? пиши в дискорд bvgoer (с тебя только отзыв в группу и на фанпей)
player_slot 128: нужен бесплатный буст за отзыв ? пиши в дискорд bvgoer (с тебя только отзыв в группу и на фанпей)
player_slot 128: нужен бесплатный буст за отзыв ? пиши в дискорд bvgoer (с тебя только отзыв в группу и на фанпей)
player_slot 128: нужен бесплатный буст за отзыв ? пиши в дискорд bvgoer (с тебя только отзыв в группу и на фанпей)
player_slot 128: нужен бесплатный буст за отзыв ? пиши в дискорд bvgoer (с тебя только отзыв в группу и на фанпей)
player_slot 128: нужен бесплатный буст за отзыв ? пиши в дискорд bvgoer (с тебя только отзыв в группу и на фанпей)
player_slot 128: нужен бесплатный буст за отзыв ? пиши в дискорд bvgoer (с тебя только отзыв в группу и на фанпей)
",Low Toxicity,2
7623953215,"player_slot 131: СЫ ХУЙНИ
player_slot 1: репорт.
player_slot 128: согл энигме реп
player_slot 1: ага
player_slot 128: про меню пиздит щя
player_slot 128: меню
player_slot 128: ой
player_slot 128: меня
player_slot 132: суккааавукзрлпо9хзкещлрг оьршс
player_slot 132: подождите пж
player_slot 132: гасит ечиошнирков
player_slot 132: спассибзджпалорпщу 6е5жьткгнвы5рвы5рвы5р
player_slot 132: спаисбо
player_slot 0: КЕРИ ВЫФАРМИЛ СЛОТЫ
",Extreme Toxicity,5
7623944311,"player_slot 4: подержите пж
player_slot 3: он
player_slot 3: ау
player_slot 3: ждем
player_slot 3: GG TIMA KRYTYH
player_slot 3: НАЙС
",No Toxicity,1
7623942417,"player_slot 129: 根本大不了
player_slot 130: 这jb脸是你家养的狗么
player_slot 130: 这虚空是你们家的狗？上来就大我
player_slot 3: 。。。
player_slot 132: 你傻逼不是没见过大吗
player_slot 130: 知道不
player_slot 132: 傻逼东西，我没骂你，你这种傻逼先来找我的问题
player_slot 132: 打成这样是我的问题？你哪里来的脸
player_slot 132: 傻逼东西
player_slot 132: 哈哈哈
player_slot 132: 一会还大你
player_slot 132: 听起来像个GAY啊你
player_slot 132: 我无所谓的，骂一会你也挺爽的
player_slot 132: 这种又菜又自信选卡尔的，什么心态呢，就是以为自己是高手？
",Extreme Toxicity,5
7623935219,"player_slot 129: а самому слабо?
player_slot 129: просрал ульту
player_slot 2: нет не сбил темп
player_slot 1: solo`
",Mild Toxicity,3
7623934304,"player_slot 4: да ну нахуй
player_slot 4: тикнул
player_slot 4: вд переигран умом
player_slot 0: НЫЫЫЫЫЫЫЫАААААААААА
player_slot 4: АХАХАХАХАХ
player_slot 4: папич ты ли это
player_slot 0: ОН САМЫЙ
player_slot 4: лина ну я же дал фору как так-то
player_slot 128: алло тип ты играешь на персе блять где 2 кнопки нажимать надо
player_slot 1: морф
player_slot 128: уебище
player_slot 1: очконул?
player_slot 131: перемога будет
player_slot 4: огида
player_slot 4: заслужил
player_slot 130: ох бля 
player_slot 130: схуяли заслужил
player_slot 130: я заслужил дауничей
player_slot 4: ну а че ты щас вымутил
player_slot 130: которые в любой непонятке
player_slot 130: бегут обвинять фул тиму
player_slot 130: та я думал у тебя в кд 
player_slot 130: твой 2
player_slot 4: АХАХАХАХ
player_slot 4: мем
player_slot 4: СУКАААААААААААААААААААААААААААААААААААААААААААА
player_slot 131: соло
",Moderate Toxicity,4
7623931503,"player_slot 132: гг 
player_slot 3: gg
player_slot 129: классный у меня инет
",No Toxicity,1
7623922607,"player_slot 130: ломайтье 
player_slot 130: это пиздец
player_slot 0: фврми ам
player_slot 130: как скажешь 
player_slot 3: гг
player_slot 130: изи
",Mild Toxicity,3
7623921406,"player_slot 128: почему андерлорда так часто пикают
player_slot 1: ну я его в катках ни разу не видел против себя или за себя
player_slot 128: ладно
player_slot 128: где панда пивная
player_slot 128: где спрятался
player_slot 128: та сука
player_slot 128: хер везучий
player_slot 128: всё
player_slot 132: найс хукнул
player_slot 132: ?
player_slot 128: авторитетом задовил
player_slot 0: да
player_slot 1: на панде гений
player_slot 132: спс
player_slot 132: я старался
player_slot 128: та сука
player_slot 128: дайте поиграть
player_slot 128: мне завтра в школу
player_slot 128: панимаете там девачки
player_slot 132: бывает
player_slot 128: а я не люблю девачек
player_slot 1: рики через 8 айкью
player_slot 128: Я ЛЮБЛЮ УБОРЩИЦУ
player_slot 128: а учитель заставляет поздровлять девачек
player_slot 128: а я не хочу
player_slot 128: я хочу уборщицу
player_slot 0: не канает 
player_slot 132: ладно
player_slot 0: я не рики
player_slot 0: ладно
player_slot 132: уже как рики
player_slot 132: посвящение
player_slot 132: в рики мару
player_slot 0: в другой раз
player_slot 0: не ну если мару
player_slot 1: я с вашего т1 портал на наш т1 дал
player_slot 1: ну проебали
player_slot 0: ФУХ
player_slot 132: пиздец
player_slot 132: гондоны
player_slot 128: цмчка девочка
player_slot 128: ливни 
player_slot 0: нет
player_slot 128: мне птс дадут за катку?
player_slot 0: пошел нахуй 
player_slot 0: хуй те в рот выдадут 
player_slot 128: нии
player_slot 128: стой сисья
player_slot 0: нет 
player_slot 0: баюсь
player_slot 128: шмара белобрысая
player_slot 128: вышла 
player_slot 128: пиздиться будем
player_slot 0: А ХУЛИ ВСЕ ЛИВНУЛИ
player_slot 128: ипаться
player_slot 128: да
player_slot 128: лива
player_slot 0: ПИЗДЕЦ НЕ УВИДЕЛА
player_slot 0: БОМЖИ В ТИМЕ
player_slot 128: ема затупок
player_slot 0: КОМУ РАМПАГУ
player_slot 128: ливай плат
player_slot 0: КРОМЕ РУБИКА
player_slot 129: МНЕ
player_slot 128: хуй сасай
player_slot 128: белая шалава
player_slot 0: щя
player_slot 128: сисечки мне скинь
player_slot 128: шамара лысая
player_slot 0: а че а где
player_slot 128: да сука ливай
player_slot 129: cgc wv
player_slot 129: спс
player_slot 129: лучшая
player_slot 0: пашель нахуйЭ
player_slot 130: МНЕЕЕЕЕ
player_slot 0: СПАСИБКИ
player_slot 0: ЩЯ
player_slot 128: хахахха
player_slot 128: чуть не убили бля
player_slot 0: рубик гавна наверни
player_slot 0: ЗА ЧТО
player_slot 128: хахаха
player_slot 129: спс цм
player_slot 0: НЕЗ
",Extreme Toxicity,5
